"Гомельская","Брагінскі","Хракавіцкі","в.","Стары́я Хракаві́чы","мн.","-ры́х -ві́ч і -ры́х -ві́чаў, -ры́мі -чамі, -ры́х -чах","Staryja Chrakavičy","Старые Храковичи"
"Гомельская","Брагінскі","Хракавіцкі","в.","Суві́ды","н.","Суві́д і Суві́даў, -дамі, -дах","Suvidy","Сувиды"
"Гомельская","Брагінскі","Чамярыскі","п.","Садо́вы","м.","-вага, -вым","Sadovy","Садовый"
"Гомельская","Брагінскі","Чамярыскі","в.","Чамяры́сы","мн.","-ры́саў, -самі, -сах","Čamiarysy","Чемерисы"
"Гомельская","Буда-Кашалёўскі","<раён>","г.","Бу́да-Кашалёва","н.","Буда-Кашалёва, Буда-Кашалёвам, Буда-Кашалёве","Buda-Kašaliova","Буда-Кошелёво"
"Гомельская","Буда-Кашалёўскі","<раён>","г. п.","Ува́равічы","мн.","-віч і -вічаў, -чамі, -чах","Uvaravičy","Уваровичи"
"Гомельская","Буда-Кашалёўскі","Уваравіцкаму пасялковаму Савету дэпутатаў і выканаўчаму камітэту","п.","Высо́кая Гры́ва","ж.","-кай -вы, -кай -вай і -каю -ваю, -кай -ве","Vysokaja Hryva","Высокая Грива"
"Гомельская","Буда-Кашалёўскі","Уваравіцкаму пасялковаму Савету дэпутатаў і выканаўчаму камітэту","п.","Заві́даўка","ж.","-кі, -кай і -каю, -ўцы","Zavidaŭka","Завидовка"
"Гомельская","Буда-Кашалёўскі","Уваравіцкаму пасялковаму Савету дэпутатаў і выканаўчаму камітэту","п.","Зялёны Во́страў","м.","-нага -ва, -ным -вам, -ным -ве","Zialiony Vostraŭ","Зелёный Остров"
"Гомельская","Буда-Кашалёўскі","Уваравіцкаму пасялковаму Савету дэпутатаў і выканаўчаму камітэту","в.","Ла́пічы","мн.","-піч і -пічаў, -чамі, -чах","Lapičy","Лапичи"
"Гомельская","Буда-Кашалёўскі","Уваравіцкаму пасялковаму Савету дэпутатаў і выканаўчаму камітэту","в.","Радзе́ева","н.","-ва, -вам, -ве","Radziejeva","Радеево"
"Гомельская","Буда-Кашалёўскі","Уваравіцкаму пасялковаму Савету дэпутатаў і выканаўчаму камітэту","п.","Радзе́ева","н.","-ва, -вам, -ве","Radziejeva","Радеево"
"Гомельская","Буда-Кашалёўскі","Уваравіцкаму пасялковаму Савету дэпутатаў і выканаўчаму камітэту","в.","Тэ́клеўка","ж.","-кі, -кай і -каю, -ўцы","Teklieŭka","Теклевка"
"Гомельская","Буда-Кашалёўскі","Акцябрскі","в.","Акця́бр","м.","-ра́, -ро́м, -ры́","Akciabr","Октябрь"
"Гомельская","Буда-Кашалёўскі","Акцябрскі","в.","Лі́па","ж.","-пы, -пай і -паю, -пе","Lipa","Липа"
"Гомельская","Буда-Кашалёўскі","Акцябрскі","в.","Пы́цькаўка","ж.","-кі, -кай і -каю, -ўцы","Pyćkaŭka","Пытьковка"
"Гомельская","Буда-Кашалёўскі","Акцябрскі","п.","Чырво́ны Акця́бр","м.","-нага -бра́, -ным -бро́м, -ным -бры́","Čyrvony Akciabr","Чирвоный Октябрь"
"Гомельская","Буда-Кашалёўскі","Акцябрскі","в.","Чэ́рапаўка","ж.","-кі, -кай і -каю, -ўцы","Čerapaŭka","Череповка"
"Гомельская","Буда-Кашалёўскі","Будалюшаўскі","в.","Бу́да Лю́шаўская","ж.","-ды -кай, -дай -кай і -даю -каю, -дзе -кай","Buda Liušaŭskaja","Буда Люшевская"
"Гомельская","Буда-Кашалёўскі","Будалюшаўскі","п.","Зарэ́чча","н.","-чча, -ччам, -ччы","Zarečča","Заречье"
"Гомельская","Буда-Кашалёўскі","Будалюшаўскі","в.","Любаві́н","м.","-на́, -но́м -не́","Liubavin","Любовин"
"Гомельская","Буда-Кашалёўскі","Будалюшаўскі","в.","Но́вы Любаві́н","м.","-вага -на́, -вым -но́м, -вым -не́","Novy Liubavin","Новый Любовин"
"Гомельская","Буда-Кашалёўскі","Будалюшаўскі","п.","Перагру́зачны","м.","-нага, -ным","Pierahruzačny","Перегрузочный"
"Гомельская","Буда-Кашалёўскі","Будалюшаўскі","п.","Ро́шча","ж.","-чы, -чай і -чаю, -чы","Rošča","Роща"
"Гомельская","Буда-Кашалёўскі","Будалюшаўскі","в.","Слабада́ Лю́шаўская","ж.","-ды́ -кай ,-до́й -кай і -до́ю -каю, -дзе́ -кай","Slabada Liušaŭskaja","Слобода Люшевская"
"Гомельская","Буда-Кашалёўскі","Будалюшаўскі","в.","Хмяльно́е","н.","-но́га, -ны́м","Chmiaĺnoje","Хмельное"
"Гомельская","Буда-Кашалёўскі","Будалюшаўскі","в.","Шу́тнае","н.","-нага, -ным","Šutnaje","Шутное"
"Гомельская","Буда-Кашалёўскі","Глазаўскі","п.","Васі́льеўка","ж.","-кі, -кай і -каю, -ўцы","Vasiĺjeŭka","Васильевка"
"Гомельская","Буда-Кашалёўскі","Глазаўскі","в.","Гла́заўка","ж.","-кі, -кай і -каю, -ўцы","Hlazaŭka","Глазовка"
"Гомельская","Буда-Кашалёўскі","Глазаўскі","п.","Дзі́кава","н.","-ва, -вам, -ве","Dzikava","Диково"
"Гомельская","Буда-Кашалёўскі","Глазаўскі","в.","Жытане́жжа","н.","-жжа, -жжам, -жжы","Žytaniežža","Житонежье"
"Гомельская","Буда-Кашалёўскі","Глазаўскі","в.","Іва́наўка","ж.","-кі, -кай і -каю, -ўцы","Ivanaŭka","Ивановка"
"Гомельская","Буда-Кашалёўскі","Глазаўскі","п.","Ма́каўе","н.","-ўя, -ўем, -ўі","Makaŭje","Маковье"
"Гомельская","Буда-Кашалёўскі","Глазаўскі","п.","Но́вы Свет","м.","-вага -та, -вым -там, -вым Све́це","Novy Sviet","Новый Свет"
"Гомельская","Буда-Кашалёўскі","Глазаўскі","п.","Чарня́цін","м.","-на, -нам, -не","Čarniacin","Чернятин"
"Гомельская","Буда-Кашалёўскі","Глазаўскі","п.","Чырво́ны Сцяг","м.","-нага -Сця́га, -ным -гам, -ным -гу","Čyrvony Sciah","Чирвоный Стяг"
"Гомельская","Буда-Кашалёўскі","Губіцкі","в.","Во́льны","м.","-нага, -ным","Voĺny","Вольный"
"Гомельская","Буда-Кашалёўскі","Губіцкі","п.","Гара́","ж.","-ры́, -ро́й і -ро́ю, -ры́","Hara","Гора"
"Гомельская","Буда-Кашалёўскі","Губіцкі","п.","Гу́біцкі Кардо́н","м.","-кага -на, -кім -нам, -кім -не","Hubicki Kardon","Губичский Кордон"
"Гомельская","Буда-Кашалёўскі","Губіцкі","в.","Гу́бічы","мн.","-біч і -бічаў, -чамі, -чах","Hubičy","Губичи"
"Гомельская","Буда-Кашалёўскі","Губіцкі","п.","Інтэрнацыяна́л","м.","-ла, -лам, -ле","Internacyjanal","Интернацио-нал"
"Гомельская","Буда-Кашалёўскі","Губіцкі","в.","Мікала́еўка","ж.","-кі, -кай і -каю, -ўцы","Mikalajeŭka","Миколаевка"
"Гомельская","Буда-Кашалёўскі","Губіцкі","в.","На́спа","ж.","-пы, -пай і -паю, -пе","Naspa","Наспа"
"Гомельская","Буда-Кашалёўскі","Губіцкі","п.","Но́вае Жыццё","н.","-вага -цця, -вым -ццём, -вым -цці","Novaje Žyccio","Новое Житьё"
"Гомельская","Буда-Кашалёўскі","Губіцкі","п.","Прырэ́чча","н.","-чча, -ччам, -ччы","Pryrečča","Приречье"
"Гомельская","Буда-Кашалёўскі","Губіцкі","п.","Ую́тны","м.","-нага, -ным","Ujutny","Уютный"
"Гомельская","Буда-Кашалёўскі","Гусявіцкі","в.","Алякса́ндраўка","ж.","-кі, -кай і -каю, -ўцы","Aliaksandraŭka","Александровка"
"Гомельская","Буда-Кашалёўскі","Гусявіцкі","п.","Гры́гараўка","ж.","-кі, -кай і -каю, -ўцы","Hryharaŭka","Григоровка"
"Гомельская","Буда-Кашалёўскі","Гусявіцкі","п.","Зара́","ж.","-ры́, -ро́й і -ро́ю, -ры́","Zara","Заря"
"Гомельская","Буда-Кашалёўскі","Гусявіцкі","п.","Калі́ніна","н.","-на, -нам, -не","Kalinina","Калинино"
"Гомельская","Буда-Кашалёўскі","Гусявіцкі","п.","Лю́ткава","н.","-ва, -вам, -ве","Liutkava","Лютково"
"Гомельская","Буда-Кашалёўскі","Гусявіцкі","в.","Но́вая Гусяві́ца","ж.","-вай -цы, -вай -цай і -ваю -цаю, -вай -цы","Novaja Husiavica","Новая Гусевица"
"Гомельская","Буда-Кашалёўскі","Гусявіцкі","п.","Пу́шча","ж.","-чы, -чай і -чаю, -чы","Pušča","Пуща"
